image_top_1	new_class
2370.0	велосипед
66.0	кофта
1429.0	квартира,
-1.0	квартира,
821.0	шезлонг
552.0	бюстгальтер
2219.0	квартира,
88.0	ботинки
-1.0	квартира,
1055.0	газ
-1.0	квартира,
834.0	день
528.0	куртка
789.0	тушь
2264.0	ваз
1485.0	комод
-1.0	квартира,
378.0	юбка
665.0	оригинальная
377.0	юбка
1136.0	bse
2942.0	lg
1392.0	унитаз
-1.0	квартира,
2721.0	платье
1966.0	люстра
1002.0	коляска
2888.0	ps
645.0	куртка
84.0	комбинезон
84.0	комбинезон
3029.0	сабвуфер
51.0	куртка
2656.0	ролики
545.0	куртка
767.0	взрослых
1717.0	эм-квас
2997.0	canon
401.0	платье
2560.0	обучение
1003.0	кенгуру
2918.0	iphone
35.0	женские
386.0	платье
72.0	брюки
3049.0	dvd
1558.0	набор
3039.0	видеомагнитфон
2892.0	one
109.0	костюм
1215.0	фрезер
386.0	платье
275.0	сумка
2997.0	canon
72.0	брюки
450.0	туфли
468.0	размер
554.0	купальник
250.0	ремень
-1.0	квартира,
593.0	пижама
60.0	футболки
115.0	лосины
464.0	кроссовки
2264.0	ваз
477.0	обувь
2895.0	sony
2918.0	iphone
45.0	кроссовки
2264.0	ваз
1433.0	матрас
429.0	джинсы
1483.0	квартира,
1423.0	квартира,
1214.0	таль
1055.0	газ
399.0	платье
527.0	куртка
64.0	кофта
1197.0	котёл
78.0	шорты
71.0	джинсы
882.0	коврик
1102.0	chevrolet
2403.0	сертификат
52.0	куртка
1835.0	тостер
2271.0	шугаринг
84.0	комбинезон
2425.0	года
1184.0	соленые
3061.0	tascam
2267.0	юрист
47.0	ботинки
2285.0	книга
1288.0	участке
93.0	сандали
1528.0	стул
2791.0	macbook
1311.0	доставка
450.0	туфли
1419.0	джинсовая
108.0	платье
1083.0	станок
-1.0	квартира,
1002.0	коляска
552.0	бюстгальтер
82.0	платье
1424.0	квартира,
2918.0	iphone
60.0	футболки
496.0	балетки
2217.0	квартира,
87.0	туфли
-1.0	квартира,
1057.0	грузоперевозки
96.0	куртка
66.0	кофта
635.0	рубашка
999.0	переноска
2846.0	монитор
125.0	платье
494.0	резиновые
47.0	ботинки
862.0	коляска
2775.0	ибп
1767.0	привезу
1417.0	ковер
3023.0	телевизор
984.0	куклы
2912.0	аккумулятор
1790.0	ларь
81.0	юбка
1305.0	участок
80.0	платье
2220.0	квартира,
2402.0	пластинки
186.0	рюкзак
1596.0	часы
659.0	брюки
3056.0	центр
2158.0	девочка
49.0	резиновые
1557.0	картина
628.0	кофта
122.0	рубашка
396.0	платье
2939.0	nokia
37.0	часы
618.0	платье
425.0	туфли
1727.0	герань
418.0	мокасины
1406.0	дом
1366.0	бочки
425.0	туфли
91.0	резиновые
41.0	боди
2932.0	samsung
1516.0	участке
1056.0	продам
2264.0	ваз
96.0	куртка
432.0	туфли
823.0	кроватка
-1.0	квартира,
47.0	ботинки
76.0	рубашка
1437.0	кровать
2094.0	продам
3056.0	центр
2660.0	гребной
1262.0	корыто
1191.0	квартира,
2403.0	сертификат
1191.0	квартира,
199.0	очки
560.0	платье
71.0	джинсы
-1.0	квартира,
1450.0	стол
1002.0	коляска
1086.0	ремонт
2790.0	компьютер
88.0	ботинки
2222.0	квартира,
134.0	шляпа
2888.0	ps
-1.0	квартира,
3049.0	dvd
2813.0	роутер
2909.0	чехол
-1.0	квартира,
826.0	манеж
1452.0	две
82.0	платье
670.0	форма
496.0	балетки
2472.0	фигурки
1738.0	фикус
469.0	кроссовки
94.0	зимний
571.0	легкий
-1.0	квартира,
501.0	ботильоны
2266.0	помещение
1752.0	дом
1290.0	квартира,
2368.0	велосипед
2285.0	книга
679.0	носки
566.0	костюм
774.0	духи
-1.0	квартира,
2219.0	квартира,
47.0	ботинки
75.0	конверт
467.0	кроссовки
1055.0	газ
2218.0	квартира,
266.0	сумка
435.0	туфли
2218.0	квартира,
451.0	кроссовки
2218.0	квартира,
580.0	джинсы
1484.0	шкаф
1945.0	швейная
830.0	самокат
221.0	кепка
2219.0	квартира,
2221.0	квартира,
1783.0	плита
529.0	куртка
1117.0	audi
334.0	шапка
-1.0	квартира,
2546.0	журнал
424.0	сапоги
2192.0	хряк
2217.0	квартира,
46.0	туфли
152.0	термосумка
1057.0	грузоперевозки
51.0	куртка
2368.0	велосипед
1300.0	продаются
1160.0	игрушки
1057.0	грузоперевозки
89.0	валенки
2222.0	квартира,
887.0	катер
853.0	ходунки
415.0	платье
544.0	шуба
95.0	куртка
2218.0	квартира,
73.0	костюм
1108.0	ваз
576.0	жилет
404.0	платье
1499.0	квартира,
1410.0	дверь
2901.0	xbox
788.0	ресниц
-1.0	квартира,
84.0	комбинезон
42.0	комбинезон
2909.0	чехол
2264.0	ваз
1991.0	стиральная
651.0	дубленка
527.0	куртка
531.0	жилетка
1676.0	бункер-сушилка
71.0	джинсы
2926.0	alcatel
1449.0	спальный
2264.0	ваз
3036.0	mp
2370.0	велосипед
1436.0	новый
632.0	футболка
647.0	куртка
2749.0	калькулятор
-1.0	квартира,
95.0	куртка
1055.0	газ
545.0	куртка
53.0	ветровка
1191.0	квартира,
963.0	велосипед
1412.0	участке
667.0	жилетка
882.0	коврик
692.0	кресло
1617.0	зеркало
41.0	боди
105.0	шапочка
2218.0	квартира,
42.0	комбинезон
-1.0	квартира,
2218.0	квартира,
2264.0	ваз
1118.0	toyota
404.0	платье
501.0	ботильоны
1092.0	контейнер
2897.0	sony
815.0	молокоотсос
1456.0	обувница
1285.0	участке
46.0	туфли
523.0	пальто
618.0	платье
2960.0	hp
2858.0	куллер
1790.0	ларь
-1.0	квартира,
2853.0	ddr
922.0	уборка
-1.0	квартира,
2214.0	цыплята
941.0	робокар
1572.0	картина
91.0	резиновые
1108.0	ваз
2219.0	квартира,
2040.0	клетка
2865.0	видеокарта
2855.0	блок
-1.0	квартира,
645.0	куртка
-1.0	квартира,
2939.0	nokia
499.0	сапоги
1650.0	термос
2372.0	продам
961.0	игрушки
47.0	ботинки
1439.0	кровать
2918.0	iphone
2264.0	ваз
125.0	платье
2264.0	ваз
2213.0	продам
1118.0	toyota
71.0	джинсы
1750.0	денежное
76.0	рубашка
399.0	платье
295.0	портмоне
2406.0	ваз
3049.0	dvd
998.0	щенячий
1137.0	продам
3033.0	iphone
91.0	резиновые
2446.0	колесо
1012.0	коттедж
1093.0	лодочный
92.0	чешки
2217.0	квартира,
-1.0	квартира,
2262.0	ваз
2877.0	планшет
2098.0	жених
1787.0	холодильник
47.0	ботинки
111.0	кофточка
401.0	платье
45.0	кроссовки
-1.0	квартира,
-1.0	квартира,
84.0	комбинезон
527.0	куртка
81.0	юбка
1083.0	станок
2264.0	ваз
560.0	платье
91.0	резиновые
1191.0	квартира,
-1.0	квартира,
1002.0	коляска
1143.0	уаз
1790.0	ларь
-1.0	квартира,
1786.0	газовая
11.0	золото
-1.0	квартира,
1139.0	скутер
1310.0	разъем
1418.0	подушки
2990.0	макроприставка
3051.0	айпи
42.0	комбинезон
119.0	джинсы
1726.0	дом
2944.0	xiaomi
75.0	конверт
2266.0	помещение
3023.0	телевизор
657.0	костюм
44.0	сандали
119.0	джинсы
1360.0	мотоблок
1420.0	квартира,
82.0	платье
96.0	куртка
2918.0	iphone
1717.0	эм-квас
377.0	юбка
1004.0	санки
84.0	комбинезон
1377.0	дверь
2970.0	leeeco
47.0	ботинки
2219.0	квартира,
126.0	шорты
1933.0	машинка
1408.0	квартира,
425.0	туфли
432.0	туфли
1521.0	продам
1468.0	люстра
97.0	ветровка
432.0	туфли
-1.0	квартира,
2519.0	гитара
63.0	костюм
404.0	платье
1008.0	кокон
387.0	платье
47.0	ботинки
696.0	противопролежневый
1092.0	контейнер
2888.0	ps
1490.0	стенка
1118.0	toyota
-1.0	квартира,
1752.0	дом
1133.0	автокресло
501.0	ботильоны
93.0	сандали
1484.0	шкаф
124.0	купальник
2779.0	картриджи
2687.0	велотренажер
667.0	жилетка
1118.0	toyota
1515.0	цинк
1002.0	коляска
91.0	резиновые
1302.0	дом
2156.0	щенки
52.0	куртка
1431.0	диван
-1.0	квартира,
85.0	кеды
49.0	резиновые
1817.0	прибор
649.0	куртка
1787.0	холодильник
1113.0	ваз
658.0	джинсы
389.0	р.
3023.0	телевизор
531.0	жилетка
2048.0	квартира,
893.0	мягкая
86.0	кроссовки
-1.0	квартира,
1142.0	ваз
813.0	молокоотсос
572.0	платье
1490.0	стенка
42.0	комбинезон
1237.0	сварочный
1669.0	роспись
126.0	шорты
897.0	лего
450.0	туфли
48.0	валенки
54.0	костюм
2219.0	квартира,
1820.0	чайник
527.0	куртка
65.0	футболка
49.0	резиновые
2264.0	ваз
105.0	шапочка
1410.0	дверь
2014.0	аквариум
1384.0	колбасы
45.0	кроссовки
108.0	платье
1500.0	плечики-вешалки
2032.0	лежак
93.0	сандали
1118.0	toyota
2402.0	пластинки
1509.0	подставка
440.0	босоножки
2951.0	asus
58.0	reima
1242.0	балоны
2786.0	зарядное
-1.0	квартира,
-1.0	квартира,
425.0	туфли
496.0	балетки
2018.0	аквариум
51.0	куртка
2912.0	аккумулятор
2220.0	квартира,
94.0	зимний
2275.0	наращивание
1295.0	участке
2417.0	рубль
2001.0	гибкая
2932.0	samsung
2711.0	спортивный
1422.0	тюль
2222.0	квартира,
64.0	кофта
425.0	туфли
3052.0	видеокамера
2407.0	игровой
161.0	жилетка
682.0	волосы
1433.0	матрас
476.0	адидас
1432.0	диван
435.0	туфли
556.0	колготки
-1.0	квартира,
111.0	кофточка
1118.0	toyota
2280.0	светящаяся,
1562.0	картина
1793.0	холодильник
55.0	шапочка
1756.0	композиция
3052.0	видеокамера
3043.0	приставка
87.0	туфли
417.0	купальник
2267.0	юрист
399.0	платье
504.0	босоножки
84.0	комбинезон
529.0	куртка
2943.0	nokia
75.0	конверт
830.0	самокат
1442.0	кресло
1442.0	кресло
1437.0	кровать
1091.0	новый
2951.0	asus
1822.0	пароварка
69.0	комбинезон
103.0	сошью
813.0	молокоотсос
-1.0	квартира,
1002.0	коляска
2608.0	платье
91.0	резиновые
632.0	футболка
544.0	шуба
88.0	ботинки
2658.0	ролики
95.0	куртка
2942.0	lg
-1.0	квартира,
2217.0	квартира,
592.0	комбинезон
425.0	туфли
1016.0	выписку
1002.0	коляска
2219.0	квартира,
1286.0	затирка
1054.0	услуги
1704.0	ведра
1986.0	машина
2918.0	iphone
97.0	ветровка
641.0	ботинки
1373.0	двери
1673.0	прихватки
527.0	куртка
768.0	духи
2501.0	гармонь
265.0	сумка
1002.0	коляска
565.0	костюм
275.0	сумка
2853.0	ddr
2875.0	ipad
833.0	tiny
-1.0	квартира,
1210.0	терморегулятор
2918.0	iphone
2424.0	гоголь
52.0	куртка
3048.0	наушники
1670.0	коллагеновая
1177.0	мясо
712.0	ремонт
1327.0	экструзия,
1118.0	toyota
53.0	ветровка
1118.0	toyota
2915.0	samsung
671.0	шорты
564.0	платье
41.0	боди
2860.0	диск
1284.0	дом
2218.0	квартира,
510.0	пуховик
97.0	ветровка
50.0	костюм
1925.0	вязальная
2221.0	квартира,
351.0	новый
2609.0	перчатки
2218.0	квартира,
2221.0	квартира,
1923.0	электробритва
2222.0	квартира,
2.0	колье
387.0	платье
105.0	шапочка
2325.0	велосипед
1002.0	коляска
2645.0	коньки
2918.0	iphone
1607.0	куклы
